"latitude" "longitude" "elevation" "total_prcp" "t" "sin" "cos"
"383" 32.2617 -110.3481 973.5 0 11 -0.5 0.866025403784438
"384" 32.2617 -110.3481 973.5 218 12 -2.44921270764475e-16 1
"385" 33.9825 -112.3628 606.6 1461 1 0.5 0.866025403784439
"386" 33.9825 -112.3628 606.6 598 2 0.866025403784439 0.5
"387" 33.9825 -112.3628 606.6 407 3 1 6.12303176911189e-17
"388" 33.9825 -112.3628 606.6 0 4 0.866025403784439 -0.5
"389" 33.9825 -112.3628 606.6 0 5 0.5 -0.866025403784439
"390" 33.9825 -112.3628 606.6 0 6 1.22460635382238e-16 -1
"391" 33.9825 -112.3628 606.6 166 7 -0.5 -0.866025403784439
"392" 33.9825 -112.3628 606.6 457 8 -0.866025403784438 -0.5
"393" 33.9825 -112.3628 606.6 0 9 -1 -1.83690953073357e-16
"394" 33.9825 -112.3628 606.6 291 10 -0.866025403784439 0.5
"395" 33.9825 -112.3628 606.6 64 11 -0.5 0.866025403784438
"396" 33.9825 -112.3628 606.6 712 12 -2.44921270764475e-16 1
"397" 35.2719 -111.73 2239.1 1374 1 0.5 0.866025403784439
"398" 35.2719 -111.73 2239.1 540 2 0.866025403784439 0.5
"399" 35.2719 -111.73 2239.1 451 3 1 6.12303176911189e-17
"400" 35.2719 -111.73 2239.1 265 4 0.866025403784439 -0.5
"401" 35.2719 -111.73 2239.1 15 5 0.5 -0.866025403784439
"402" 35.2719 -111.73 2239.1 8 6 1.22460635382238e-16 -1
"403" 35.2719 -111.73 2239.1 1355 7 -0.5 -0.866025403784439
"404" 35.2719 -111.73 2239.1 523 8 -0.866025403784438 -0.5
"405" 35.2719 -111.73 2239.1 127 9 -1 -1.83690953073357e-16
"406" 35.2719 -111.73 2239.1 994 10 -0.866025403784439 0.5
"407" 35.2719 -111.73 2239.1 277 11 -0.5 0.866025403784438
"408" 35.2719 -111.73 2239.1 874 12 -2.44921270764475e-16 1
"409" 32.9381 -112.6811 242 474 1 0.5 0.866025403784439
"410" 32.9381 -112.6811 242 155 2 0.866025403784439 0.5
"411" 32.9381 -112.6811 242 114 3 1 6.12303176911189e-17
"412" 32.9381 -112.6811 242 3 4 0.866025403784439 -0.5
"413" 32.9381 -112.6811 242 0 5 0.5 -0.866025403784439
"414" 32.9381 -112.6811 242 0 6 1.22460635382238e-16 -1
"415" 32.9381 -112.6811 242 74 7 -0.5 -0.866025403784439
"416" 32.9381 -112.6811 242 168 8 -0.866025403784438 -0.5
"417" 32.9381 -112.6811 242 0 9 -1 -1.83690953073357e-16
"418" 32.9381 -112.6811 242 43 10 -0.866025403784439 0.5
"419" 32.9381 -112.6811 242 0 11 -0.5 0.866025403784438
"420" 32.9381 -112.6811 242 29 12 -2.44921270764475e-16 1
"421" 33.2742 -113.9653 541 1252 1 0.5 0.866025403784439
"422" 33.2742 -113.9653 541 261 2 0.866025403784439 0.5
"423" 33.2742 -113.9653 541 249 3 1 6.12303176911189e-17
"424" 33.2742 -113.9653 541 0 4 0.866025403784439 -0.5
"425" 33.2742 -113.9653 541 0 5 0.5 -0.866025403784439
"426" 33.2742 -113.9653 541 41 6 1.22460635382238e-16 -1
"427" 33.2742 -113.9653 541 686 7 -0.5 -0.866025403784439
"428" 33.2742 -113.9653 541 384 8 -0.866025403784438 -0.5
"429" 33.2742 -113.9653 541 0 9 -1 -1.83690953073357e-16
"430" 33.2742 -113.9653 541 137 10 -0.866025403784439 0.5
"431" 33.2742 -113.9653 541 0 11 -0.5 0.866025403784438
"432" 33.2742 -113.9653 541 178 12 -2.44921270764475e-16 1
"433" 33.3372 -112.1469 345.9 807 1 0.5 0.866025403784439
"434" 33.3372 -112.1469 345.9 269 2 0.866025403784439 0.5
"435" 33.3372 -112.1469 345.9 343 3 1 6.12303176911189e-17
"436" 33.3372 -112.1469 345.9 0 4 0.866025403784439 -0.5
"437" 33.3372 -112.1469 345.9 0 5 0.5 -0.866025403784439
"438" 33.3372 -112.1469 345.9 0 6 1.22460635382238e-16 -1
"439" 33.3372 -112.1469 345.9 84 7 -0.5 -0.866025403784439
"440" 33.3372 -112.1469 345.9 280 8 -0.866025403784438 -0.5
"441" 33.3372 -112.1469 345.9 0 9 -1 -1.83690953073357e-16
"442" 33.3372 -112.1469 345.9 280 10 -0.866025403784439 0.5
"443" 33.3372 -112.1469 345.9 0 11 -0.5 0.866025403784438
"444" 33.3372 -112.1469 345.9 298 12 -2.44921270764475e-16 1
"445" 33.1139 -112.0303 353.6 661 1 0.5 0.866025403784439
"446" 33.1139 -112.0303 353.6 190 2 0.866025403784439 0.5
"447" 33.1139 -112.0303 353.6 195 3 1 6.12303176911189e-17
"448" 33.1139 -112.0303 353.6 0 4 0.866025403784439 -0.5
"449" 33.1139 -112.0303 353.6 0 5 0.5 -0.866025403784439
"450" 33.1139 -112.0303 353.6 5 6 1.22460635382238e-16 -1
"451" 33.1139 -112.0303 353.6 262 7 -0.5 -0.866025403784439
"452" 33.1139 -112.0303 353.6 134 8 -0.866025403784438 -0.5
"453" 33.1139 -112.0303 353.6 38 9 -1 -1.83690953073357e-16
"454" 33.1139 -112.0303 353.6 155 10 -0.866025403784439 0.5
"455" 33.1139 -112.0303 353.6 25 11 -0.5 0.866025403784438
"456" 33.1139 -112.0303 353.6 155 12 -2.44921270764475e-16 1
"457" 34.6106 -111.8383 969.3 1137 1 0.5 0.866025403784439
"458" 34.6106 -111.8383 969.3 374 2 0.866025403784439 0.5
"459" 34.6106 -111.8383 969.3 311 3 1 6.12303176911189e-17
"460" 34.6106 -111.8383 969.3 28 4 0.866025403784439 -0.5
"461" 34.6106 -111.8383 969.3 0 5 0.5 -0.866025403784439
"462" 34.6106 -111.8383 969.3 0 6 1.22460635382238e-16 -1
"463" 34.6106 -111.8383 969.3 1160 7 -0.5 -0.866025403784439
"464" 34.6106 -111.8383 969.3 150 8 -0.866025403784438 -0.5
"465" 34.6106 -111.8383 969.3 58 9 -1 -1.83690953073357e-16
"466" 34.6106 -111.8383 969.3 527 10 -0.866025403784439 0.5
"467" 34.6106 -111.8383 969.3 112 11 -0.5 0.866025403784438
"468" 34.6106 -111.8383 969.3 824 12 -2.44921270764475e-16 1
"469" 31.4553 -110.9681 1054.9 888 1 0.5 0.866025403784439
"470" 31.4553 -110.9681 1054.9 485 2 0.866025403784439 0.5
"471" 31.4553 -110.9681 1054.9 138 3 1 6.12303176911189e-17
"472" 31.4553 -110.9681 1054.9 143 4 0.866025403784439 -0.5
"473" 31.4553 -110.9681 1054.9 0 5 0.5 -0.866025403784439
"474" 31.4553 -110.9681 1054.9 0 6 1.22460635382238e-16 -1
"475" 31.4553 -110.9681 1054.9 1385 7 -0.5 -0.866025403784439
"476" 31.4553 -110.9681 1054.9 436 8 -0.866025403784438 -0.5
"477" 31.4553 -110.9681 1054.9 648 9 -1 -1.83690953073357e-16
"478" 31.4553 -110.9681 1054.9 281 10 -0.866025403784439 0.5
"479" 31.4553 -110.9681 1054.9 0 11 -0.5 0.866025403784438
"480" 31.4553 -110.9681 1054.9 119 12 -2.44921270764475e-16 1
"481" 36.9211 -111.4489 1301.5 844 1 0.5 0.866025403784439
"482" 36.9211 -111.4489 1301.5 291 2 0.866025403784439 0.5
"483" 36.9211 -111.4489 1301.5 228 3 1 6.12303176911189e-17
"484" 36.9211 -111.4489 1301.5 13 4 0.866025403784439 -0.5
"485" 36.9211 -111.4489 1301.5 0 5 0.5 -0.866025403784439
"486" 36.9211 -111.4489 1301.5 13 6 1.22460635382238e-16 -1
"487" 36.9211 -111.4489 1301.5 132 7 -0.5 -0.866025403784439
"488" 36.9211 -111.4489 1301.5 434 8 -0.866025403784438 -0.5
"489" 36.9211 -111.4489 1301.5 10 9 -1 -1.83690953073357e-16
"490" 36.9211 -111.4489 1301.5 561 10 -0.866025403784439 0.5
"491" 36.9211 -111.4489 1301.5 46 11 -0.5 0.866025403784438
"492" 36.9211 -111.4489 1301.5 163 12 -2.44921270764475e-16 1
"493" 36.1067 -112.0947 771.1 481 1 0.5 0.866025403784439
"494" 36.1067 -112.0947 771.1 402 2 0.866025403784439 0.5
"495" 36.1067 -112.0947 771.1 109 3 1 6.12303176911189e-17
"496" 36.1067 -112.0947 771.1 98 4 0.866025403784439 -0.5
"497" 36.1067 -112.0947 771.1 0 5 0.5 -0.866025403784439
"498" 36.1067 -112.0947 771.1 48 6 1.22460635382238e-16 -1
"499" 36.1067 -112.0947 771.1 436 7 -0.5 -0.866025403784439
"500" 36.1067 -112.0947 771.1 271 8 -0.866025403784438 -0.5
"501" 36.1067 -112.0947 771.1 0 9 -1 -1.83690953073357e-16
"502" 36.1067 -112.0947 771.1 797 10 -0.866025403784439 0.5
"503" 36.1067 -112.0947 771.1 140 11 -0.5 0.866025403784438
"504" 36.1067 -112.0947 771.1 238 12 -2.44921270764475e-16 1
"505" 33.8556 -111.3064 708.7 2262 1 0.5 0.866025403784439
"506" 33.8556 -111.3064 708.7 364 2 0.866025403784439 0.5
"507" 33.8556 -111.3064 708.7 386 3 1 6.12303176911189e-17
"508" 33.8556 -111.3064 708.7 8 4 0.866025403784439 -0.5
"509" 33.8556 -111.3064 708.7 0 5 0.5 -0.866025403784439
"510" 33.8556 -111.3064 708.7 0 6 1.22460635382238e-16 -1
"511" 33.8556 -111.3064 708.7 420 7 -0.5 -0.866025403784439
"512" 33.8556 -111.3064 708.7 332 8 -0.866025403784438 -0.5
"513" 33.8556 -111.3064 708.7 996 9 -1 -1.83690953073357e-16
"514" 33.8556 -111.3064 708.7 411 10 -0.866025403784439 0.5
"515" 33.8556 -111.3064 708.7 115 11 -0.5 0.866025403784438
"516" 33.8556 -111.3064 708.7 917 12 -2.44921270764475e-16 1
"517" 32.815 -109.6808 900.4 607 1 0.5 0.866025403784439
"518" 32.815 -109.6808 900.4 321 2 0.866025403784439 0.5
"519" 32.815 -109.6808 900.4 172 3 1 6.12303176911189e-17
"520" 32.815 -109.6808 900.4 16 4 0.866025403784439 -0.5
"521" 32.815 -109.6808 900.4 5 5 0.5 -0.866025403784439
"522" 32.815 -109.6808 900.4 64 6 1.22460635382238e-16 -1
"523" 32.815 -109.6808 900.4 385 7 -0.5 -0.866025403784439
"524" 32.815 -109.6808 900.4 913 8 -0.866025403784438 -0.5
"525" 32.815 -109.6808 900.4 105 9 -1 -1.83690953073357e-16
"526" 32.815 -109.6808 900.4 109 10 -0.866025403784439 0.5
"527" 32.815 -109.6808 900.4 0 11 -0.5 0.866025403784438
"528" 32.815 -109.6808 900.4 140 12 -2.44921270764475e-16 1
"529" 34.5181 -109.4011 1764.8 346 1 0.5 0.866025403784439
"530" 34.5181 -109.4011 1764.8 198 2 0.866025403784439 0.5
"531" 34.5181 -109.4011 1764.8 38 3 1 6.12303176911189e-17
"532" 34.5181 -109.4011 1764.8 18 4 0.866025403784439 -0.5
"533" 34.5181 -109.4011 1764.8 64 5 0.5 -0.866025403784439
"534" 34.5181 -109.4011 1764.8 0 6 1.22460635382238e-16 -1
"535" 34.5181 -109.4011 1764.8 917 7 -0.5 -0.866025403784439
"536" 34.5181 -109.4011 1764.8 312 8 -0.866025403784438 -0.5
"537" 34.5181 -109.4011 1764.8 378 9 -1 -1.83690953073357e-16
"538" 34.5181 -109.4011 1764.8 68 10 -0.866025403784439 0.5
"539" 34.5181 -109.4011 1764.8 30 11 -0.5 0.866025403784438
"540" 34.5181 -109.4011 1764.8 56 12 -2.44921270764475e-16 1
"541" 35.3319 -112.8794 1600.2 681 1 0.5 0.866025403784439
"542" 35.3319 -112.8794 1600.2 403 2 0.866025403784439 0.5
"543" 35.3319 -112.8794 1600.2 221 3 1 6.12303176911189e-17
"544" 35.3319 -112.8794 1600.2 18 4 0.866025403784439 -0.5
"545" 35.3319 -112.8794 1600.2 0 5 0.5 -0.866025403784439
"546" 35.3319 -112.8794 1600.2 0 6 1.22460635382238e-16 -1
"547" 35.3319 -112.8794 1600.2 388 7 -0.5 -0.866025403784439
"548" 35.3319 -112.8794 1600.2 632 8 -0.866025403784438 -0.5
"549" 35.3319 -112.8794 1600.2 25 9 -1 -1.83690953073357e-16
"550" 35.3319 -112.8794 1600.2 1337 10 -0.866025403784439 0.5
"551" 35.3319 -112.8794 1600.2 61 11 -0.5 0.866025403784438
"552" 35.3319 -112.8794 1600.2 383 12 -2.44921270764475e-16 1
"553" 34.2639 -110.0075 1954.1 1195 1 0.5 0.866025403784439
"554" 34.2639 -110.0075 1954.1 217 2 0.866025403784439 0.5
"555" 34.2639 -110.0075 1954.1 250 3 1 6.12303176911189e-17
"556" 34.2639 -110.0075 1954.1 105 4 0.866025403784439 -0.5
"557" 34.2639 -110.0075 1954.1 15 5 0.5 -0.866025403784439
"558" 34.2639 -110.0075 1954.1 30 6 1.22460635382238e-16 -1
"559" 34.2639 -110.0075 1954.1 1352 7 -0.5 -0.866025403784439
"560" 34.2639 -110.0075 1954.1 452 8 -0.866025403784438 -0.5
"561" 34.2639 -110.0075 1954.1 493 9 -1 -1.83690953073357e-16
"562" 34.2639 -110.0075 1954.1 135 10 -0.866025403784439 0.5
"563" 34.2639 -110.0075 1954.1 136 11 -0.5 0.866025403784438
"564" 34.2639 -110.0075 1954.1 706 12 -2.44921270764475e-16 1
"565" 34.5081 -110.0839 1719.7 836 1 0.5 0.866025403784439
"566" 34.5081 -110.0839 1719.7 86 2 0.866025403784439 0.5
"567" 34.5081 -110.0839 1719.7 184 3 1 6.12303176911189e-17
"568" 34.5081 -110.0839 1719.7 109 4 0.866025403784439 -0.5
"569" 34.5081 -110.0839 1719.7 0 5 0.5 -0.866025403784439
"570" 34.5081 -110.0839 1719.7 23 6 1.22460635382238e-16 -1
"571" 34.5081 -110.0839 1719.7 1087 7 -0.5 -0.866025403784439
"572" 34.5081 -110.0839 1719.7 339 8 -0.866025403784438 -0.5
"573" 34.5081 -110.0839 1719.7 404 9 -1 -1.83690953073357e-16
"574" 34.5081 -110.0839 1719.7 53 10 -0.866025403784439 0.5
"575" 34.5081 -110.0839 1719.7 50 11 -0.5 0.866025403784438
"576" 34.5081 -110.0839 1719.7 397 12 -2.44921270764475e-16 1
"577" 32.7225 -113.9192 98.8 390 1 0.5 0.866025403784439
"578" 32.7225 -113.9192 98.8 229 2 0.866025403784439 0.5
"579" 32.7225 -113.9192 98.8 117 3 1 6.12303176911189e-17
"580" 32.7225 -113.9192 98.8 25 4 0.866025403784439 -0.5
"581" 32.7225 -113.9192 98.8 0 5 0.5 -0.866025403784439
"582" 32.7225 -113.9192 98.8 0 6 1.22460635382238e-16 -1
"583" 32.7225 -113.9192 98.8 0 7 -0.5 -0.866025403784439
"584" 32.7225 -113.9192 98.8 61 8 -0.866025403784438 -0.5
"585" 32.7225 -113.9192 98.8 10 9 -1 -1.83690953073357e-16
"586" 32.7225 -113.9192 98.8 56 10 -0.866025403784439 0.5
"587" 32.7225 -113.9192 98.8 0 11 -0.5 0.866025403784438
"588" 32.7225 -113.9192 98.8 74 12 -2.44921270764475e-16 1
"589" 33.4256 -111.9217 355.7 826 1 0.5 0.866025403784439
"590" 33.4256 -111.9217 355.7 491 2 0.866025403784439 0.5
"591" 33.4256 -111.9217 355.7 337 3 1 6.12303176911189e-17
"592" 33.4256 -111.9217 355.7 3 4 0.866025403784439 -0.5
"593" 33.4256 -111.9217 355.7 0 5 0.5 -0.866025403784439
"594" 33.4256 -111.9217 355.7 0 6 1.22460635382238e-16 -1
"595" 33.4256 -111.9217 355.7 295 7 -0.5 -0.866025403784439
"596" 33.4256 -111.9217 355.7 340 8 -0.866025403784438 -0.5
"597" 33.4256 -111.9217 355.7 48 9 -1 -1.83690953073357e-16
"598" 33.4256 -111.9217 355.7 247 10 -0.866025403784439 0.5
"599" 33.4256 -111.9217 355.7 3 11 -0.5 0.866025403784438
"600" 33.4256 -111.9217 355.7 388 12 -2.44921270764475e-16 1
"601" 31.5678 -111.0497 995.8 981 1 0.5 0.866025403784439
"602" 31.5678 -111.0497 995.8 277 2 0.866025403784439 0.5
"603" 31.5678 -111.0497 995.8 166 3 1 6.12303176911189e-17
"604" 31.5678 -111.0497 995.8 188 4 0.866025403784439 -0.5
"605" 31.5678 -111.0497 995.8 0 5 0.5 -0.866025403784439
"606" 31.5678 -111.0497 995.8 0 6 1.22460635382238e-16 -1
"607" 31.5678 -111.0497 995.8 1527 7 -0.5 -0.866025403784439
"608" 31.5678 -111.0497 995.8 672 8 -0.866025403784438 -0.5
"609" 31.5678 -111.0497 995.8 304 9 -1 -1.83690953073357e-16
"610" 31.5678 -111.0497 995.8 403 10 -0.866025403784439 0.5
"611" 31.5678 -111.0497 995.8 0 11 -0.5 0.866025403784438
"612" 31.5678 -111.0497 995.8 211 12 -2.44921270764475e-16 1
"613" 34.9281 -112.8097 1551.4 1229 1 0.5 0.866025403784439
"614" 34.9281 -112.8097 1551.4 437 2 0.866025403784439 0.5
"615" 34.9281 -112.8097 1551.4 322 3 1 6.12303176911189e-17
"616" 34.9281 -112.8097 1551.4 66 4 0.866025403784439 -0.5
"617" 34.9281 -112.8097 1551.4 0 5 0.5 -0.866025403784439
"618" 34.9281 -112.8097 1551.4 16 6 1.22460635382238e-16 -1
"619" 34.9281 -112.8097 1551.4 399 7 -0.5 -0.866025403784439
"620" 34.9281 -112.8097 1551.4 486 8 -0.866025403784438 -0.5
"621" 34.9281 -112.8097 1551.4 89 9 -1 -1.83690953073357e-16
"622" 34.9281 -112.8097 1551.4 701 10 -0.866025403784439 0.5
"623" 34.9281 -112.8097 1551.4 54 11 -0.5 0.866025403784438
"624" 34.9281 -112.8097 1551.4 591 12 -2.44921270764475e-16 1
"625" 32.2553 -109.8369 1271 591 1 0.5 0.866025403784439
"626" 32.2553 -109.8369 1271 386 2 0.866025403784439 0.5
"627" 32.2553 -109.8369 1271 117 3 1 6.12303176911189e-17
"628" 32.2553 -109.8369 1271 61 4 0.866025403784439 -0.5
"629" 32.2553 -109.8369 1271 5 5 0.5 -0.866025403784439
"630" 32.2553 -109.8369 1271 13 6 1.22460635382238e-16 -1
"631" 32.2553 -109.8369 1271 1022 7 -0.5 -0.866025403784439
"632" 32.2553 -109.8369 1271 801 8 -0.866025403784438 -0.5
"633" 32.2553 -109.8369 1271 224 9 -1 -1.83690953073357e-16
"634" 32.2553 -109.8369 1271 130 10 -0.866025403784439 0.5
"635" 32.2553 -109.8369 1271 0 11 -0.5 0.866025403784438
"636" 32.2553 -109.8369 1271 133 12 -2.44921270764475e-16 1
"637" 35.2414 -112.1928 2105.9 1399 1 0.5 0.866025403784439
"638" 35.2414 -112.1928 2105.9 440 2 0.866025403784439 0.5
"639" 35.2414 -112.1928 2105.9 571 3 1 6.12303176911189e-17
"640" 35.2414 -112.1928 2105.9 157 4 0.866025403784439 -0.5
"641" 35.2414 -112.1928 2105.9 0 5 0.5 -0.866025403784439
"642" 35.2414 -112.1928 2105.9 0 6 1.22460635382238e-16 -1
"643" 35.2414 -112.1928 2105.9 1857 7 -0.5 -0.866025403784439
"644" 35.2414 -112.1928 2105.9 612 8 -0.866025403784438 -0.5
"645" 35.2414 -112.1928 2105.9 165 9 -1 -1.83690953073357e-16
"646" 35.2414 -112.1928 2105.9 1126 10 -0.866025403784439 0.5
"647" 35.2414 -112.1928 2105.9 236 11 -0.5 0.866025403784438
"648" 35.2414 -112.1928 2105.9 1200 12 -2.44921270764475e-16 1
"649" 33.5944 -112.3006 345.9 1070 1 0.5 0.866025403784439
"650" 33.5944 -112.3006 345.9 459 2 0.866025403784439 0.5
"651" 33.5944 -112.3006 345.9 425 3 1 6.12303176911189e-17
"652" 33.5944 -112.3006 345.9 0 4 0.866025403784439 -0.5
"653" 33.5944 -112.3006 345.9 0 5 0.5 -0.866025403784439
"654" 33.5944 -112.3006 345.9 0 6 1.22460635382238e-16 -1
"655" 33.5944 -112.3006 345.9 384 7 -0.5 -0.866025403784439
"656" 33.5944 -112.3006 345.9 439 8 -0.866025403784438 -0.5
"657" 33.5944 -112.3006 345.9 0 9 -1 -1.83690953073357e-16
"658" 33.5944 -112.3006 345.9 129 10 -0.866025403784439 0.5
"659" 33.5944 -112.3006 345.9 13 11 -0.5 0.866025403784438
"660" 33.5944 -112.3006 345.9 467 12 -2.44921270764475e-16 1
"661" 34.7961 -92.8417 212.8 785 1 0.5 0.866025403784439
"662" 34.7961 -92.8417 212.8 1109 2 0.866025403784439 0.5
"663" 34.7961 -92.8417 212.8 716 3 1 6.12303176911189e-17
"664" 34.7961 -92.8417 212.8 759 4 0.866025403784439 -0.5
"665" 34.7961 -92.8417 212.8 1028 5 0.5 -0.866025403784439
"666" 34.7961 -92.8417 212.8 1251 6 1.22460635382238e-16 -1
"667" 34.7961 -92.8417 212.8 695 7 -0.5 -0.866025403784439
"668" 34.7961 -92.8417 212.8 640 8 -0.866025403784438 -0.5
"669" 34.7961 -92.8417 212.8 810 9 -1 -1.83690953073357e-16
"670" 34.7961 -92.8417 212.8 362 10 -0.866025403784439 0.5
"671" 34.7961 -92.8417 212.8 1074 11 -0.5 0.866025403784438
"672" 34.7961 -92.8417 212.8 661 12 -2.44921270764475e-16 1
"673" 34.1433 -93.0589 59.7 836 1 0.5 0.866025403784439
"674" 34.1433 -93.0589 59.7 1131 2 0.866025403784439 0.5
"675" 34.1433 -93.0589 59.7 290 3 1 6.12303176911189e-17
"676" 34.1433 -93.0589 59.7 416 4 0.866025403784439 -0.5
"677" 34.1433 -93.0589 59.7 1468 5 0.5 -0.866025403784439
"678" 34.1433 -93.0589 59.7 940 6 1.22460635382238e-16 -1
"679" 34.1433 -93.0589 59.7 665 7 -0.5 -0.866025403784439
"680" 34.1433 -93.0589 59.7 432 8 -0.866025403784438 -0.5
"681" 34.1433 -93.0589 59.7 185 9 -1 -1.83690953073357e-16
"682" 34.1433 -93.0589 59.7 223 10 -0.866025403784439 0.5
"683" 34.1433 -93.0589 59.7 981 11 -0.5 0.866025403784438
"684" 34.1433 -93.0589 59.7 513 12 -2.44921270764475e-16 1
"685" 35.8306 -91.7944 174 1038 1 0.5 0.866025403784439
"686" 35.8306 -91.7944 174 643 2 0.866025403784439 0.5
"687" 35.8306 -91.7944 174 1289 3 1 6.12303176911189e-17
"688" 35.8306 -91.7944 174 1424 4 0.866025403784439 -0.5
"689" 35.8306 -91.7944 174 2041 5 0.5 -0.866025403784439
"690" 35.8306 -91.7944 174 43 6 1.22460635382238e-16 -1
"691" 35.8306 -91.7944 174 2012 7 -0.5 -0.866025403784439
"692" 35.8306 -91.7944 174 269 8 -0.866025403784438 -0.5
"693" 35.8306 -91.7944 174 1075 9 -1 -1.83690953073357e-16
"694" 35.8306 -91.7944 174 84 10 -0.866025403784439 0.5
"695" 35.8306 -91.7944 174 633 11 -0.5 0.866025403784438
"696" 35.8306 -91.7944 174 275 12 -2.44921270764475e-16 1
"697" 35.7594 -91.6383 88.4 886 1 0.5 0.866025403784439
"698" 35.7594 -91.6383 88.4 546 2 0.866025403784439 0.5
"699" 35.7594 -91.6383 88.4 921 3 1 6.12303176911189e-17
"700" 35.7594 -91.6383 88.4 1364 4 0.866025403784439 -0.5
"701" 35.7594 -91.6383 88.4 1626 5 0.5 -0.866025403784439
"702" 35.7594 -91.6383 88.4 650 6 1.22460635382238e-16 -1
"703" 35.7594 -91.6383 88.4 1864 7 -0.5 -0.866025403784439
"704" 35.7594 -91.6383 88.4 252 8 -0.866025403784438 -0.5
"705" 35.7594 -91.6383 88.4 735 9 -1 -1.83690953073357e-16
"706" 35.7594 -91.6383 88.4 84 10 -0.866025403784439 0.5
"707" 35.7594 -91.6383 88.4 1010 11 -0.5 0.866025403784438
"708" 35.7594 -91.6383 88.4 431 12 -2.44921270764475e-16 1
"709" 35.1094 -93.6503 139 900 1 0.5 0.866025403784439
"710" 35.1094 -93.6503 139 759 2 0.866025403784439 0.5
"711" 35.1094 -93.6503 139 653 3 1 6.12303176911189e-17
"712" 35.1094 -93.6503 139 924 4 0.866025403784439 -0.5
"713" 35.1094 -93.6503 139 1905 5 0.5 -0.866025403784439
"714" 35.1094 -93.6503 139 369 6 1.22460635382238e-16 -1
"715" 35.1094 -93.6503 139 698 7 -0.5 -0.866025403784439
"716" 35.1094 -93.6503 139 226 8 -0.866025403784438 -0.5
"717" 35.1094 -93.6503 139 1437 9 -1 -1.83690953073357e-16
"718" 35.1094 -93.6503 139 195 10 -0.866025403784439 0.5
"719" 35.1094 -93.6503 139 751 11 -0.5 0.866025403784438
"720" 35.1094 -93.6503 139 546 12 -2.44921270764475e-16 1
"721" 34.8822 -91.2153 56.4 915 1 0.5 0.866025403784439
"722" 34.8822 -91.2153 56.4 813 2 0.866025403784439 0.5
"723" 34.8822 -91.2153 56.4 660 3 1 6.12303176911189e-17
"724" 34.8822 -91.2153 56.4 432 4 0.866025403784439 -0.5
"725" 34.8822 -91.2153 56.4 2270 5 0.5 -0.866025403784439
"726" 34.8822 -91.2153 56.4 0 6 1.22460635382238e-16 -1
"727" 34.8822 -91.2153 56.4 686 7 -0.5 -0.866025403784439
"728" 34.8822 -91.2153 56.4 51 8 -0.866025403784438 -0.5
"729" 34.8822 -91.2153 56.4 623 9 -1 -1.83690953073357e-16
"730" 34.8822 -91.2153 56.4 355 10 -0.866025403784439 0.5
"731" 34.8822 -91.2153 56.4 1678 11 -0.5 0.866025403784438
"732" 34.8822 -91.2153 56.4 363 12 -2.44921270764475e-16 1
"733" 33.59 -92.8236 35.4 1090 1 0.5 0.866025403784439
"734" 33.59 -92.8236 35.4 1287 2 0.866025403784439 0.5
"735" 33.59 -92.8236 35.4 382 3 1 6.12303176911189e-17
"736" 33.59 -92.8236 35.4 818 4 0.866025403784439 -0.5
"737" 33.59 -92.8236 35.4 541 5 0.5 -0.866025403784439
"738" 33.59 -92.8236 35.4 514 6 1.22460635382238e-16 -1
"739" 33.59 -92.8236 35.4 514 7 -0.5 -0.866025403784439
"740" 33.59 -92.8236 35.4 425 8 -0.866025403784438 -0.5
"741" 33.59 -92.8236 35.4 503 9 -1 -1.83690953073357e-16
"742" 33.59 -92.8236 35.4 356 10 -0.866025403784439 0.5
"743" 33.59 -92.8236 35.4 1368 11 -0.5 0.866025403784438
"744" 33.59 -92.8236 35.4 209 12 -2.44921270764475e-16 1
"745" 36.4083 -90.5917 75 412 1 0.5 0.866025403784439
"746" 36.4083 -90.5917 75 321 2 0.866025403784439 0.5
"747" 36.4083 -90.5917 75 1004 3 1 6.12303176911189e-17
"748" 36.4083 -90.5917 75 847 4 0.866025403784439 -0.5
"749" 36.4083 -90.5917 75 1440 5 0.5 -0.866025403784439
"750" 36.4083 -90.5917 75 470 6 1.22460635382238e-16 -1
"751" 36.4083 -90.5917 75 1306 7 -0.5 -0.866025403784439
"752" 36.4083 -90.5917 75 24 8 -0.866025403784438 -0.5
"753" 36.4083 -90.5917 75 602 9 -1 -1.83690953073357e-16
"754" 36.4083 -90.5917 75 221 10 -0.866025403784439 0.5
"755" 36.4083 -90.5917 75 950 11 -0.5 0.866025403784438
"756" 36.4083 -90.5917 75 366 12 -2.44921270764475e-16 1
"757" 35.2342 -93.1675 112.8 1247 1 0.5 0.866025403784439
"758" 35.2342 -93.1675 112.8 788 2 0.866025403784439 0.5
"759" 35.2342 -93.1675 112.8 665 3 1 6.12303176911189e-17
"760" 35.2342 -93.1675 112.8 813 4 0.866025403784439 -0.5
"761" 35.2342 -93.1675 112.8 2436 5 0.5 -0.866025403784439
"762" 35.2342 -93.1675 112.8 965 6 1.22460635382238e-16 -1
"763" 35.2342 -93.1675 112.8 987 7 -0.5 -0.866025403784439
"764" 35.2342 -93.1675 112.8 111 8 -0.866025403784438 -0.5
"765" 35.2342 -93.1675 112.8 1009 9 -1 -1.83690953073357e-16
"766" 35.2342 -93.1675 112.8 366 10 -0.866025403784439 0.5
